Actual,Predicted,Residual
96.39197,95.74813135775366,0.6438386422463367
93.02517,93.88207575009854,-0.8569057500985338
96.82886,94.38115499059846,2.4477050094015453
96.5923,93.03420709608399,3.5580929039160054
92.15425,91.32643585086481,0.8278141491351931
96.67386,97.7907831022305,-1.1169231022305013
94.47181,91.36744559010751,3.104364409892497
95.53294,94.98412136056815,0.5488186394318433
86.60024,95.77454834169968,-9.174308341699685
94.52786,98.3429778531619,-3.815117853161894
98.54218,97.34584863790985,1.1963313620901488
98.40503,97.00321045741488,1.401819542585116
92.93552,97.43183161314364,-4.4963116131436465
93.73681,93.65693188175828,0.07987811824172297
96.82418,96.36768789280048,0.45649210719952293
92.13419,95.18737181012874,-3.0531818101287342
98.80083,98.92126481715997,-0.12043481715996052
94.37728,94.25420402174063,0.12307597825936512
80.54354,87.90089138300452,-7.357351383004527
95.1147,95.09358815058097,0.021111849419028772
